Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
Completed,0.92,133,1719,139,2,4.64640744475427
Completed,0.92,155,1817,195,2,4.186414713640408
Completed,0.8,45,1613,173,2,4.55575225553522
Completed,0.92,187,1841,160,2,4.786502690767532
Completed,0.91,119,1714,149,2,4.659903351332105
Completed,0.67,33,1606,509,2,4.746663885744734
Completed,0.93,213,1842,147,2,4.575896088663418
Completed,0.92,149,1731,135,2,4.239202970338895
Completed,0.87,69,1644,153,2,4.505541494167479
Completed,0.91,1040,1526,169,2,4.675669567207915
Completed,0.91,164,1776,157,2,4.29458517004546
Completed,0.93,257,1865,121,2,4.589194081832183
Completed,0.89,101,1690,156,2,4.775885848403857
Completed,0.91,1148,1570,164,2,4.483468019910081
Completed,0.92,163,1785,154,2,4.34164394477714
Completed,0.86,72,1660,184,2,4.17485301648836
Completed,0.92,171,1857,195,2,4.6444895361125855
Completed,0.91,110,1724,182,3,4.544046126217808
Completed,0.91,912,1527,188,3,4.385480814597817
Completed,0.93,226,1848,131,2,4.760132303552664
Completed,0.77,43,1612,194,2,4.47676614055633
Completed,0.91,120,1736,183,3,4.622119215335217
Completed,0.93,285,1862,104,2,4.306593815639838
Completed,0.86,57,1654,238,2,4.724585214192524
Completed,0.91,1076,1478,166,3,4.410814390319182
Completed,0.92,179,1776,133,3,4.545903142975379
Completed,0.85,65,1641,164,2,4.256333651999803
Completed,0.91,1068,1559,168,2,4.633054446860756
Completed,0.92,149,1755,151,3,4.773750790506714
Completed,0.93,171,1833,172,3,4.470377686419518
Completed,0.9,1595,1424,114,2,4.572124420533404
Completed,0.89,78,1675,185,2,4.177198679432948
Completed,0.93,217,1876,149,3,4.374374531885471
Completed,0.91,789,1566,220,2,4.644909261873173
Failed,,,5000,1,5,0.547
Failed,,,5000,1,4,0.999
Failed,,,3559,1,4,0.509
Failed,,,3174,1,7,0.345
Failed,,,1,1,8,0.001
Failed,,,1591,1,5,0.543
Failed,,,3750,1,5,0.904
Failed,,,3295,1,2,0.785
Failed,,,1,1,6,0.111
Failed,,,9,1,3,0.592
Failed,,,2861,1,6,0.442
Failed,,,2167,1,3,0.633
Failed,,,4962,1879,10,0.031
Failed,,,852,3971,9,0.341
Failed,,,3460,3860,7,0.082
Failed,,,419,1,1,0.001
Failed,,,1474,421,1,0.16
Failed,,,646,487,1,0.81
Failed,,,1824,1485,1,0.999
Failed,,,2987,442,1,0.297
Failed,,,695,388,1,0.999
Failed,,,1540,494,1,0.823
Failed,,,1582,785,1,0.999
Failed,,,3250,472,8,0.494
Failed,,,3884,4112,10,0.001
Failed,,,2612,478,1,0.43
Failed,,,2977,373,1,0.876
Failed,,,319,1,1,0.999
Failed,,,282,1,1,0.965
Failed,,,286,1,1,0.958
Failed,,,3175,339,1,0.888
Failed,,,3858,4441,10,0.001
Failed,,,4464,672,1,0.909
Failed,,,3259,675,1,0.713
Failed,,,4235,922,1,0.999
Failed,,,1012,360,3,0.86
Failed,,,3231,453,5,0.902
Failed,,,2639,453,1,0.247
Failed,,,1200,441,1,0.855
Failed,,,3373,642,1,0.999
Failed,,,4026,495,7,0.999
Failed,,,4555,710,2,0.999
Failed,,,3227,509,1,0.944
Failed,,,4746,809,3,0.836
Failed,,,3841,525,1,0.354
Failed,,,3940,1449,1,0.672
Failed,,,4079,1365,1,0.999
Failed,,,732,360,4,0.533
Failed,,,4394,602,3,0.999
Failed,,,252,1,1,0.972
Failed,,,1800,550,7,0.999
Failed,,,2545,412,2,0.515
Failed,,,1813,726,2,0.999
Failed,,,3331,479,4,0.815
Failed,,,1194,479,1,0.395
Failed,,,4909,747,3,0.999
Failed,,,1831,1631,1,0.999
Failed,,,1210,386,6,0.69
Failed,,,4718,566,1,0.393
Failed,,,771,410,1,0.778
Failed,,,2583,472,1,0.374
Failed,,,3863,896,1,0.999
Failed,,,1310,349,1,0.838
Failed,,,4903,1498,1,0.679
Failed,,,1845,1367,1,0.999
Failed,,,1474,646,1,0.816
Failed,,,1669,593,1,0.999
Failed,,,3127,417,1,0.827
Failed,,,599,227,4,0.909
Failed,,,3882,854,3,0.999
Failed,,,4227,1374,1,0.999
Failed,,,4622,1120,1,0.467
Failed,,,4520,1338,1,0.999
Failed,,,3172,671,1,0.999
Failed,,,3557,513,1,0.999
Failed,,,3719,565,1,0.364
Failed,,,3257,1048,1,0.999
Failed,,,3871,1160,1,0.678
Failed,,,889,232,2,0.888
Failed,,,1238,622,3,0.999
Failed,,,814,432,1,0.417
Failed,,,4647,1781,1,0.757
Failed,,,822,205,1,0.876
Failed,,,4083,777,2,0.999
Failed,,,1450,488,6,0.832
Failed,,,1503,794,1,0.56
Failed,,,4912,936,1,0.671
Failed,,,1555,1472,1,0.999
Failed,,,4673,2016,1,0.77
Failed,,,4671,1169,1,0.804
Failed,,,1504,434,1,0.358
Failed,,,2813,479,1,0.336
Failed,,,850,347,1,0.853
Failed,,,1545,776,4,0.999
Failed,,,3922,530,2,0.999
Failed,,,3348,451,1,0.766
Failed,,,686,299,3,0.812
Failed,,,1112,442,1,0.392
Failed,,,4988,2076,1,0.934
Failed,,,5000,916,1,0.989
Failed,,,4384,4095,10,0.001
Failed,,,1807,1737,2,0.999
Failed,,,4747,798,1,0.999
Failed,,,1531,554,1,0.486
Failed,,,3424,1044,1,0.635
Failed,,,3774,600,2,0.999
Failed,,,3812,580,5,0.889
Failed,,,4638,756,3,0.901
Failed,,,1206,719,1,0.999
Failed,,,238,70,1,0.934
Failed,,,1794,828,3,0.999
Failed,,,852,524,1,0.999
Failed,,,4760,556,3,0.904
Failed,,,3425,1362,1,0.999
Failed,,,3023,628,2,0.55
Failed,,,1347,793,5,0.861
Failed,,,1786,699,1,0.869
Failed,,,4965,2158,1,0.812
Failed,,,4053,1814,1,0.999
Failed,,,1396,4047,10,0.001
Failed,,,1691,1910,1,0.86
Failed,,,1137,834,10,0.783
Failed,,,3791,716,1,0.896
Failed,,,1412,728,1,0.669
Failed,,,3656,678,3,0.457
Failed,,,4267,806,1,0.603
Failed,,,1437,465,1,0.224
Failed,,,4928,1582,2,0.865
Failed,,,4692,1939,1,0.327
Failed,,,1408,1247,1,0.641
Failed,,,875,401,3,0.955
Failed,,,4652,1883,1,0.577
Failed,,,1774,1539,2,0.999
Failed,,,4639,2172,1,0.881
Failed,,,5000,1270,1,0.999
Failed,,,1333,453,1,0.406
Failed,,,1417,358,8,0.411
Failed,,,1121,1239,1,0.999
Failed,,,3733,704,1,0.67
Failed,,,4603,1387,10,0.754
Failed,,,2933,476,1,0.4
Failed,,,921,773,1,0.61
Failed,,,649,657,6,0.999
Failed,,,3326,661,1,0.855
Failed,,,718,658,4,0.999
Failed,,,3832,853,4,0.826
Failed,,,3314,544,1,0.793
Failed,,,3823,914,1,0.582
Failed,,,1484,632,1,0.999
Failed,,,1001,898,4,0.999
Failed,,,4479,579,2,0.999
Failed,,,4137,1213,1,0.999
Failed,,,3451,1166,1,0.723
Failed,,,1751,900,3,0.914
Failed,,,3276,702,2,0.999
Failed,,,5000,1181,1,0.54
Failed,,,261,1,1,0.94
Failed,,,3349,4364,10,0.001
Failed,,,4676,1044,1,0.654
Failed,,,4731,576,1,0.721
Failed,,,4072,4390,10,0.001
Failed,,,3765,453,1,0.787
Failed,,,256,259,1,0.893
Failed,,,965,296,1,0.85
Failed,,,273,327,1,0.754
Failed,,,3882,554,1,0.793
Failed,,,3790,1230,1,0.639
Failed,,,4780,511,1,0.914
Failed,,,4001,716,3,0.999
Failed,,,476,152,1,0.922
Failed,,,4155,683,2,0.999
Failed,,,4592,865,1,0.684
Failed,,,1763,668,2,0.999
Failed,,,1397,1288,10,0.999
Failed,,,4746,1183,1,0.462
Failed,,,1158,743,10,0.713
Failed,,,1430,409,1,0.303
Failed,,,1335,436,1,0.286
Failed,,,816,396,1,0.636
Failed,,,3336,665,2,0.999
Failed,,,1425,674,1,0.906
Failed,,,4763,1252,1,0.654
Failed,,,1132,229,1,0.001
Failed,,,1342,348,1,0.001
Failed,,,1319,1204,1,0.733
Failed,,,4137,1171,1,0.575
Failed,,,3905,666,3,0.999
Failed,,,753,542,1,0.918
Failed,,,3342,1305,1,0.999
Failed,,,4462,850,1,0.999
Failed,,,4896,1406,1,0.807
Failed,,,4889,1951,1,0.773
Failed,,,847,747,1,0.925
Failed,,,847,320,4,0.796
Failed,,,1767,2135,1,0.999
Failed,,,3394,1501,1,0.791
Failed,,,869,631,1,0.999
Failed,,,1784,686,1,0.999
Failed,,,998,691,1,0.999
Failed,,,1341,506,10,0.64
Failed,,,155,88,4,0.001
Failed,,,830,681,2,0.999
Failed,,,1782,618,1,0.935
Failed,,,1150,656,1,0.966
Failed,,,1343,407,10,0.452
Failed,,,3837,703,1,0.999
Failed,,,725,402,10,0.629
Failed,,,3574,663,2,0.999
Failed,,,2597,107,9,0.001
Failed,,,2738,245,10,0.999
Failed,,,4636,3865,9,0.747
Failed,,,4999,4345,10,0.001
Failed,,,4895,606,4,0.999
Failed,,,834,628,1,0.892
Failed,,,1419,491,1,0.421
Failed,,,3742,1429,1,0.438
Failed,,,3356,563,4,0.999
Failed,,,2581,339,1,0.001
Failed,,,4286,5000,10,0.001
Failed,,,5000,1499,1,0.67
Failed,,,257,1,1,0.943
Failed,,,5000,3222,10,0.001
Failed,,,1328,47,1,0.908
Failed,,,1450,298,1,0.001
Failed,,,787,4911,9,0.001
Failed,,,853,1,3,0.957
Failed,,,4966,5000,7,0.001
Failed,,,4098,4563,10,0.001
Failed,,,4050,4544,10,0.195
Failed,,,1455,4217,10,0.001
Failed,,,709,1,3,0.965
Failed,,,4968,966,2,0.75
Failed,,,1385,1104,5,0.516
Failed,,,357,4855,10,0.201
Failed,,,3473,3099,10,0.573
Failed,,,3203,4389,6,0.001
Failed,,,3240,4540,10,0.001
Failed,,,237,1,4,0.933
Failed,,,3342,500,1,0.421
Failed,,,3854,549,1,0.999
Failed,,,843,28,2,0.999
Failed,,,1603,1427,10,0.001
Failed,,,2674,4873,1,0.001
Failed,,,5000,5000,1,0.001
Failed,,,5000,4750,10,0.001
Failed,,,1658,4522,6,0.001
Failed,,,309,1,4,0.973
Failed,,,4156,4685,9,0.001
Failed,,,4087,4909,8,0.001
Failed,,,1520,4389,10,0.001
Failed,,,1446,5000,10,0.001
Failed,,,1604,4655,10,0.001
Failed,,,172,1,3,0.902
Failed,,,785,36,3,0.923
Failed,,,5000,4452,8,0.001
Failed,,,730,1,4,0.985
Failed,,,233,1,8,0.262
Failed,,,251,1,6,0.191
Failed,,,4608,1157,10,0.001
Failed,,,2492,1,4,0.921
Failed,,,735,1,10,0.58
Failed,,,92,1,5,0.152
Failed,,,2081,1,3,0.892
Failed,,,2083,1,10,0.974
Failed,,,267,1,8,0.236
Failed,,,1,1,4,0.401
Failed,,,2958,1,1,0.803
Failed,,,321,1,10,0.504
Failed,,,3758,1,10,0.738
Failed,,,3363,1,9,0.746
Failed,,,1163,1,10,0.843
Failed,,,3045,1,8,0.771
Failed,,,346,1,3,0.757
Failed,,,3129,1,10,0.743
Failed,,,5000,1,1,0.631
Failed,,,4436,1,10,0.698
Failed,,,5000,1,1,0.666
Failed,,,2888,1,3,0.902
Failed,,,2085,1,10,0.775
Failed,,,2120,1,10,0.755
Failed,,,268,1,4,0.414
Failed,,,1475,1,8,0.301
Failed,,,2094,1,2,0.825
Failed,,,2001,1,10,0.789
Failed,,,2831,1,1,0.815
Failed,,,5000,1,10,0.138
Failed,,,170,1,3,0.001
Failed,,,4725,4186,10,0.19
Failed,,,270,1,1,0.999
Failed,,,364,1,1,0.962
Failed,,,1812,817,1,0.999
Failed,,,244,1,1,0.962
Failed,,,1821,1702,1,0.821
Failed,,,1462,528,1,0.915
Failed,,,4667,1310,1,0.507
Failed,,,1803,812,1,0.999
Failed,,,598,1,1,0.478
Failed,,,5000,1,8,0.519
Failed,,,1544,735,1,0.932
Failed,,,274,1,1,0.937
Failed,,,4646,1221,1,0.656
Failed,,,4869,787,1,0.999
Failed,,,282,1,1,0.936
Failed,,,2573,495,1,0.394
Failed,,,296,1,1,0.932
Failed,,,1154,803,1,0.848
Failed,,,1904,4154,10,0.001
Failed,,,3416,3953,10,0.001
Failed,,,270,1,1,0.984
Failed,,,264,1,1,0.982
Failed,,,257,1,1,0.968
Failed,,,251,1,1,0.978
Failed,,,4924,815,2,0.809
Failed,,,231,228,3,0.806
Failed,,,4858,2447,1,0.999
Failed,,,4638,2180,1,0.999
Failed,,,4668,1884,1,0.7
Failed,,,168,1,4,0.001
Failed,,,1822,1988,1,0.999
Failed,,,5000,2181,1,0.999
Failed,,,4437,775,1,0.816
Failed,,,794,1,5,0.001
Failed,,,3060,4860,4,0.268
Failed,,,754,675,3,0.999
Failed,,,264,1,1,0.939
Failed,,,3366,1019,1,0.65
Failed,,,783,688,1,0.77
Failed,,,813,6,5,0.001
Failed,,,415,1,1,0.976
Failed,,,3338,674,1,0.999
Failed,,,3341,630,1,0.825
Failed,,,3813,635,2,0.911
Failed,,,622,755,1,0.999
Failed,,,3412,626,1,0.999
Failed,,,247,1,1,0.949
Failed,,,1247,354,9,0.543
Failed,,,1200,724,1,0.999
Failed,,,4992,2109,1,0.833
Failed,,,2290,1,3,0.999
Failed,,,2287,1,3,0.999
Failed,,,2736,1,3,0.992
Failed,,,504,1,3,0.992
Failed,,,2715,1,3,0.999
Failed,,,511,1,4,0.999
Failed,,,592,1,2,0.929
Failed,,,2737,1,3,0.999
Failed,,,503,1,3,0.988
Failed,,,1920,688,1,0.109
Failed,,,1780,769,4,0.999
Failed,,,652,718,1,0.999
Failed,,,262,1,1,0.951
Failed,,,3125,609,2,0.973
Failed,,,854,1322,8,0.024
Failed,,,4481,1844,5,0.134
Failed,,,4309,4483,2,0.081
Failed,,,273,1,4,0.999
Failed,,,1778,1,4,0.999
Failed,,,4890,4501,10,0.001
Failed,,,849,1,3,0.999
Failed,,,997,635,2,0.999
Failed,,,2275,1,1,0.978
Failed,,,2276,1,1,0.948
Failed,,,299,279,1,0.933
Failed,,,578,634,1,0.999
Failed,,,1295,1,4,0.999
Failed,,,665,1,3,0.935
Failed,,,282,1,3,0.926
Failed,,,1434,4495,10,0.41
Failed,,,4078,4530,10,0.198
Failed,,,3961,4525,4,0.001
Failed,,,5000,4235,10,0.001
Failed,,,991,1,3,0.999
Failed,,,948,870,10,0.905
Failed,,,3340,4718,8,0.44
Failed,,,1540,3204,8,0.121
Failed,,,3945,40,8,0.398
Failed,,,191,1,4,0.976
Failed,,,309,1,3,0.92
Failed,,,701,1,3,0.933
Failed,,,4897,1972,10,0.001
Failed,,,3677,1714,10,0.001
Failed,,,781,1,3,0.999
Failed,,,304,1,3,0.92
Failed,,,309,1,4,0.999
Failed,,,5000,5000,10,0.001
Failed,,,4315,1599,10,0.001
Failed,,,341,1,4,0.987
Failed,,,695,1,4,0.999
Failed,,,1018,1,3,0.966
Failed,,,284,1,3,0.959
Failed,,,252,1,3,0.92
Failed,,,706,1,3,0.902
Failed,,,377,1,2,0.999
Failed,,,1936,1,2,0.999
Failed,,,1972,1,10,0.033
Failed,,,921,1,2,0.999
Failed,,,1898,1,8,0.812
Failed,,,1192,1,1,0.001
Failed,,,291,1,5,0.001
Failed,,,3043,1,7,0.001
Failed,,,292,1,3,0.894
Failed,,,710,1,3,0.944
Failed,,,79,1,3,0.92
Failed,,,358,1,3,0.975
Failed,,,2732,1,7,0.788
Failed,,,5000,15,1,0.569
Failed,,,2867,1,10,0.729
Failed,,,197,1,10,0.376
Failed,,,5000,1,10,0.252
Failed,,,291,1,10,0.999
Failed,,,339,1,2,0.999
Failed,,,305,1,3,0.999
Failed,,,2890,1,1,0.999
Failed,,,1447,1,1,0.999
Failed,,,3636,810,5,0.977
Failed,,,1775,3916,10,0.006
Failed,,,480,1320,1,0.519
Failed,,,4851,3176,7,0.499
Failed,,,2860,1,1,0.999
Failed,,,3652,3925,2,0.418
Failed,,,3533,692,10,0.758
Failed,,,1643,3798,5,0.224
Failed,,,436,1437,7,0.737
Failed,,,4817,3293,1,0.281
Failed,,,3960,2497,9,0.279
Failed,,,831,3102,3,0.735
Failed,,,3435,2124,7,0.062
Failed,,,1546,2767,3,0.955
Failed,,,261,125,8,0.442
Failed,,,4640,4517,4,0.54
Failed,,,3194,4,10,0.689
Failed,,,336,1,4,0.999
Failed,,,2155,1,10,0.818
Failed,,,309,1,2,0.001
Failed,,,3164,2642,5,0.652
Failed,,,3263,73,1,0.988
Failed,,,1402,4428,6,0.024
Failed,,,109,2058,4,0.514
Failed,,,4479,2662,10,0.471
Failed,,,4366,1133,1,0.699
Failed,,,1245,4280,6,0.289
Failed,,,2460,1581,5,0.798
Failed,,,3071,3477,9,0.217
Failed,,,2659,424,4,0.321
Failed,,,2048,4780,10,0.66
Failed,,,832,2487,1,0.175
Failed,,,3952,3093,6,0.842
Failed,,,4859,1311,9,0.935
Failed,,,479,3166,4,0.081
Failed,,,1762,820,8,0.57
Failed,,,3481,3280,6,0.595
Failed,,,3672,1492,4,0.192
Failed,,,1812,3389,8,0.796
Failed,,,597,753,3,0.307
Failed,,,4967,3899,7,0.708
Failed,,,3838,2302,3,0.497
Failed,,,718,2907,9,0.516
Failed,,,2011,610,2,0.007
Failed,,,2622,4965,7,0.978
Failed,,,2874,1768,3,0.624
Failed,,,2263,3661,7,0.394
Failed,,,969,950,4,0.879
Failed,,,4089,4092,8,0.103
Failed,,,4449,250,6,0.136
Failed,,,68,4646,2,0.849
Failed,,,1274,1996,10,0.36
Failed,,,3305,4536,9,0.335
Failed,,,3341,1198,4,0.579
Failed,,,1481,4303,9,0.435
Failed,,,186,1713,2,0.916
Failed,,,4557,3568,8,0.07
Failed,,,4212,1661,8,0.252
Failed,,,1083,3518,2,0.731
Failed,,,2289,1249,9,0.246
Failed,,,2928,4355,3,0.772
Failed,,,2515,2396,9,0.627
Failed,,,1876,3042,4,0.358
Failed,,,670,318,7,0.867
Failed,,,3800,4715,3,0.145
Failed,,,4696,862,5,0.117
Failed,,,325,4005,9,0.901
Failed,,,1620,1387,1,0.388
Failed,,,3714,2989,8,0.941
Failed,,,3439,2237,1,0.351
Failed,,,1579,2883,6,0.635
Failed,,,362,477,5,0.154
Failed,,,4732,4873,10,0.859
Failed,,,3997,525,10,0.553
Failed,,,867,4918,5,0.464
Failed,,,2152,2192,6,0.949
Failed,,,2792,2835,2,0.033
Failed,,,3043,1045,6,0.428
Failed,,,2403,4150,1,0.587
Failed,,,1120,1867,10,0.079
Failed,,,4250,3722,5,0.909
Failed,,,4598,1949,2,0.813
Failed,,,228,2556,8,0.169
Failed,,,1445,180,3,0.682
Failed,,,3226,4196,7,0.239
Failed,,,3200,1609,9,0.402
Failed,,,1311,3502,5,0.617
Failed,,,27,1109,6,0.096
Failed,,,4407,4251,1,0.888
Failed,,,4291,2108,10,0.161
Failed,,,1161,2714,4,0.82
Failed,,,2367,21,6,0.342
Failed,,,3006,4377,1,0.674
Failed,,,2750,1334,6,0.788
Failed,,,2111,3230,1,0.199
Failed,,,904,912,9,0.716
Failed,,,4034,4058,5,0.298
Failed,,,4931,371,3,0.456
Failed,,,560,4764,7,0.561
Failed,,,1854,2346,4,0.04
Failed,,,3574,4806,4,0.016
Failed,,,3611,577,8,0.668
Failed,,,1721,4933,2,0.313
Failed,,,515,2333,9,0.833
Failed,,,4895,2939,3,0.182
Failed,,,3764,708,7,0.894
Failed,,,634,3851,3,0.126
Failed,,,1917,1540,8,0.603
Failed,,,2557,3433,4,0.381
Failed,,,2965,227,9,0.017
Failed,,,2326,4582,3,0.996
Failed,,,1041,1904,8,0.479
Failed,,,4171,2509,2,0.507
Failed,,,4520,1820,5,0.724
Failed,,,151,3676,10,0.26
Failed,,,1366,1091,1,0.78
Failed,,,3399,3631,2,0.805
Failed,,,3371,341,8,0.178
Failed,,,1491,4697,4,0.837
Failed,,,274,2414,7,0.328
Failed,,,4664,3020,3,0.66
Failed,,,4130,96,4,0.858
Failed,,,1010,4492,9,0.128
Failed,,,2227,2149,3,0.645
Failed,,,2837,2796,7,0.368
Failed,,,2580,846,2,0.232
Failed,,,1970,3952,8,0.751
Failed,,,755,1283,3,0.273
Failed,,,3875,3140,9,0.745
Failed,,,4780,2461,6,0.524
Failed,,,400,3065,1,0.489
Failed,,,1685,451,10,0.971
Failed,,,3626,3540,3,0.282
Failed,,,3585,1851,6,0.877
Failed,,,1706,3744,1,0.109
Failed,,,411,1023,10,0.617
Failed,,,4801,4166,4,0.395
Failed,,,3916,1470,1,0.088
Failed,,,796,3324,7,0.926
Failed,,,2090,661,5,0.41
Failed,,,2700,3766,10,0.577
Failed,,,3107,1966,5,0.962
Failed,,,2497,2608,10,0.054
Failed,,,1204,283,2,0.531
Failed,,,4324,4676,6,0.449
Failed,,,4682,980,8,0.297
Failed,,,302,4126,4,0.69
Failed,,,1509,1734,7,0.209
Failed,,,3177,4901,1,0.523
Failed,,,3210,2469,5,0.874
Failed,,,1340,3115,10,0.145
Failed,,,135,401,1,0.63
Failed,,,4495,4798,7,0.353
Failed,,,4301,1404,5,0.563
Failed,,,1191,3258,10,0.419
Failed,,,2474,883,2,0.931
Failed,,,3094,3988,6,0.085
Failed,,,2721,2041,1,0.441
Failed,,,2101,2684,7,0.547
Failed,,,816,51,5,0.057
Failed,,,3926,4444,10,0.958
Failed,,,4921,1226,7,0.803
Failed,,,531,4373,2,0.214
Failed,,,1746,1644,9,0.699
Failed,,,3467,4262,10,0.728
Failed,,,3738,971,3,0.072
Failed,,,1867,4076,7,0.91
Failed,,,584,1784,4,0.425
Failed,,,4944,3639,9,0.593
Failed,,,3891,157,2,0.367
Failed,,,780,4553,8,0.651
Failed,,,1986,1932,3,0.139
Failed,,,2606,2578,9,0.844
Failed,,,2819,775,4,0.738
Failed,,,2198,3881,8,0.274
Failed,,,992,1510,3,0.763
Failed,,,4103,3366,7,0.222
Failed,,,4393,2209,10,0.002
Failed,,,4,2814,5,0.981
Failed,,,1297,546,6,0.495
Failed,,,3331,2928,8,0.466
Failed,,,3289,1260,2,0.713
Failed,,,1419,3157,7,0.304
Failed,,,212,829,3,0.781
Failed,,,4572,3975,9,0.2
Failed,,,4160,799,9,0.385
Failed,,,1020,3941,3,0.599
Failed,,,2314,1294,8,0.11
Failed,,,2945,3187,2,0.902
Failed,,,2571,146,7,0.509
Failed,,,1940,4501,2,0.474
Failed,,,647,2141,8,0.987
Failed,,,3787,2745,4,0.032
Failed,,,4751,1598,2,0.247
Failed,,,390,3454,6,0.765
Failed,,,1597,1156,5,0.256
Failed,,,3701,4470,7,0.827
Failed,,,3504,300,5,0.482
Failed,,,1633,4655,9,0.502
Failed,,,348,1987,1,0.024
Failed,,,4709,2591,6,0.995
Failed,,,4062,2013,6,0.685
Failed,,,922,2619,1,0.33
Failed,,,2139,273,9,0.819
Failed,,,2769,4629,5,0.168
Failed,,,2980,1419,10,0.312
Failed,,,2351,3315,4,0.706
Failed,,,1136,670,6,0.193
Failed,,,4275,3816,1,0.789
Failed,,,4536,589,3,0.948
Failed,,,175,4981,9,0.04
Failed,,,1460,2285,2,0.548
Failed,,,3252,3341,10,0.119
Failed,,,3136,929,6,0.267
Failed,,,1255,4035,2,0.746
Failed,,,40,1356,10,0.23
Failed,,,4430,3213,5,0.756
Failed,,,4239,435,7,0.047
Failed,,,1099,4828,1,0.94
Failed,,,2392,2439,10,0.458
Failed,,,3022,3082,5,0.556
Failed,,,2805,1125,10,0.918
Failed,,,2175,4230,5,0.064
Failed,,,881,1630,6,0.584
Failed,,,4021,3485,2,0.432
Failed,,,4985,2172,4,0.337
Failed,,,625,2778,8,0.676
Failed,,,1831,114,3,0.16
Failed,,,3549,2732,1,0.131
Failed,,,3663,1883,9,0.538
Failed,,,1783,2525,3,0.449
Failed,,,490,210,8,0.965
Failed,,,4879,4603,2,0.049
Failed,,,3828,1757,8,0.774
Failed,,,689,3613,4,0.239
Failed,,,1904,998,7,0.721
Failed,,,2534,4104,3,0.265
Failed,,,2903,2310,8,0.153
Failed,,,2273,2957,2,0.866
Failed,,,1057,560,9,0.346
Failed,,,4196,4957,4,0.638
Failed,,,4458,645,1,0.608
Failed,,,98,3787,6,0.378
Failed,,,1381,1448,4,0.894
Failed,,,3412,3829,4,0.923
Failed,,,3417,1548,9,0.821
Failed,,,1528,3402,3,0.162
Failed,,,245,740,7,0.675
Failed,,,4624,3843,2,0.344
Failed,,,4066,2368,2,0.973
Failed,,,955,2973,7,0.01
Failed,,,2240,387,4,0.531
Failed,,,2860,4743,8,0.488
Failed,,,2642,1692,3,0.101
Failed,,,2022,3585,9,0.885
Failed,,,739,1182,2,0.403
Failed,,,3849,4324,8,0.61
Failed,,,4842,3,10,0.644
Failed,,,452,4399,5,0.375
Failed,,,1669,2086,7,0.852
Failed,,,3670,4599,4,0.715
Failed,,,3554,18,6,0.124
Failed,,,1665,4413,1,0.892
Failed,,,459,2072,9,0.379
Failed,,,4839,2717,5,0.602
Failed,,,3968,1072,5,0.206
Failed,,,858,4219,10,0.81
Failed,,,2064,1798,1,0.29
Failed,,,2685,3694,6,0.691
Failed,,,3053,495,1,0.829
Failed,,,2432,4850,6,0.185
Failed,,,1227,2260,5,0.667
Failed,,,4337,2866,9,0.32
Failed,,,4627,1562,7,0.411
Failed,,,238,3417,3,0.57
Failed,,,1532,724,8,0.093
Failed,,,3142,3218,1,0.48
Failed,,,3246,629,5,0.129
Failed,,,1385,3774,10,0.858
Failed,,,91,1462,2,0.368
Failed,,,4461,3356,6,0.645
Failed,,,4343,499,5,0.435
Failed,,,1222,4856,10,0.579
Failed,,,2439,2254,1,0.07
Failed,,,3050,2862,7,0.916
Failed,,,2680,1058,2,0.562
Failed,,,2070,4203,6,0.457
Failed,,,855,1813,5,0.942
Failed,,,3975,3708,10,0.042
Failed,,,4875,1887,7,0.199
Failed,,,495,2531,3,0.787
Failed,,,1780,204,8,0.298
Failed,,,3497,2586,10,0.272
Failed,,,3695,2186,2,0.926
Failed,,,1835,2793,8,0.087
Failed,,,618,99,3,0.577
Failed,,,4988,4456,9,0.409
Failed,,,3854,1687,3,0.636
Failed,,,735,3581,7,0.351
Failed,,,2029,1186,4,0.86
Failed,,,2639,4330,8,0.154
Failed,,,2856,2383,4,0.258
Failed,,,2246,2987,9,0.722
Failed,,,952,374,2,0.237
Failed,,,4072,4727,8,0.779
Failed,,,4426,923,10,0.996
Failed,,,46,4031,4,0.018
Failed,,,1252,1361,6,0.507
Failed,,,3282,3979,7,0.533
Failed,,,3324,603,3,0.288
Failed,,,1463,4997,7,0.697
Failed,,,170,2270,4,0.216
Failed,,,4540,2914,8,0.796
Failed,,,4191,2316,8,0.615
Failed,,,1061,2961,4,0.401
Failed,,,2267,556,7,0.886
Failed,,,2906,4951,2,0.095
Failed,,,2538,1741,8,0.489
Failed,,,1898,3599,2,0.524
Failed,,,692,1012,9,0.016
Failed,,,3822,4119,3,0.971
Failed,,,4713,306,1,0.75
Failed,,,343,4659,6,0.231
Failed,,,1636,1982,5,0.744
Failed,,,3732,3643,7,0.176
Failed,,,3460,1583,4,0.517
Failed,,,1600,3440,10,0.498
Failed,,,385,1170,1,0.979
Failed,,,4755,4278,6,0.008
Failed,,,4015,1121,6,0.315
Failed,,,885,4225,1,0.669
Failed,,,2169,1636,10,0.184
Failed,,,2809,3490,5,0.835
Failed,,,3027,449,9,0.69
Failed,,,2387,4843,5,0.296
Failed,,,1102,2424,6,0.805
Failed,,,4232,3068,1,0.208
Failed,,,4577,1256,4,0.055
Failed,,,207,3151,8,0.964
Failed,,,1422,834,3,0.451
Failed,,,3204,4792,10,0.879
Failed,,,3184,2224,7,0.731
Failed,,,1294,2828,1,0.251
Failed,,,9,532,10,0.772
Failed,,,4389,4886,5,0.245
